Date,Low,Open,Volume,High,Close,Adjusted Close
12/01/2020,151.1199951,152.6399994,880500,153.6999969,151.9100037,149.1692352
12/02/2020,149.75,150.4600067,839200,153.3699951,152.6000061,149.846817
12/03/2020,151.9299927,153.25,906400,154.0700073,152.75,149.9940643
12/04/2020,152.5800018,153.6499939,1447000,158.2100067,157.6799927,154.8351288
12/07/2020,153.75,157.1499939,1043500,157.6799927,155.3699951,152.5668182
12/08/2020,155,155.1300049,1367500,159.6499939,159.1900024,156.3178864
12/09/2020,158.2700043,158.8600006,1531900,161.4199982,159.9299927,157.0445404
12/10/2020,159.3899994,159.3899994,1401600,164.2200012,161.7899933,158.8709717
12/11/2020,156.6699982,160.3200073,1153200,161.4400024,157.5700073,154.7271118
01/04/2021,158.3699951,163.3699951,1617000,164.9400024,163.6399994,160.9476929
01/05/2021,162.2200012,163.1100006,1142300,166.7400055,165.0099945,162.2951202
01/06/2021,168.1300049,168.1300049,3093800,174.1000061,170.5599976,167.7538147
01/07/2021,171.0399933,171.0399933,2094100,174.3699951,173.6000061,170.7437897
01/08/2021,169.5800018,174,1063600,174.5500031,172.2799988,169.4455261
01/11/2021,169.6600037,170.5800018,854900,173.0800018,171.3699951,168.5504761
01/12/2021,169.5399933,171.0399933,982800,172.3999939,172.2400055,169.4061737
02/01/2021,163.3800049,164.4700012,1811300,169.4199982,166.9299927,164.1835175
02/02/2021,165.0099945,168.7100067,3077700,170.9199982,165.8500061,163.1213074
02/03/2021,165.1399994,166.1900024,2600200,173.9600067,173.1199951,170.2717133
02/04/2021,173.3600006,173.9799957,2338000,179.5,179.3000031,176.3500366
02/05/2021,175.6399994,179.4499969,2165200,181.0099945,176.7899933,173.8813019
02/08/2021,176.4400024,176.4400024,1594000,179.8800049,178.9400024,175.9959412
02/09/2021,174.8999939,179.25,1737900,179.8200073,175.4199982,172.5338593
02/10/2021,174.0599976,176.4100037,1358600,177,174.7899933,171.9141998
02/11/2021,174.5299988,175.8200073,985000,177.1199951,175.5500031,172.6617126
02/12/2021,172.0299988,175,1106900,175.7200012,173.5099945,170.6552734
03/01/2021,173.8800049,173.8800049,1662500,177.0899963,175.4600067,172.5731964
03/02/2021,175.4900055,175.4900055,1191700,178.9400024,178.1799927,175.2484131
03/03/2021,175.1100006,175.8800049,1436800,179.4100037,175.5800018,172.6912231
03/04/2021,174.5700073,175.5,1877500,180.9799957,176.3399963,173.4387207
03/05/2021,176.1300049,177.7400055,2059400,184.8600006,183.7100067,180.6874542
03/08/2021,184.1699982,184.8000031,2603500,190.2299957,189.2100067,186.0969696
03/09/2021,183.8699951,191.0200043,2979800,194.0099945,184.3300018,181.2972565
03/10/2021,184.4199982,186.1799927,1447200,188.2299957,185.3699951,182.3201599
03/11/2021,184.5599976,184.7799988,1409800,186.6900024,185.2299957,182.1824799
03/12/2021,185.2100067,186.4600067,1188500,190.5,189.4299927,186.3133545
04/01/2021,185.4100037,188.2599945,1402700,188.9400024,186.1499939,183.5466156
04/05/2021,187.3399963,187.3399963,1138400,188.9799957,188,185.3707428
04/06/2021,185.8500061,188.2899933,1288300,190.0399933,186.3800049,183.7734222
04/07/2021,185.8200073,186.3000031,1583200,188.1600037,186.7700043,184.1579742
04/08/2021,185.2100067,186.6499939,1110400,188.5599976,188.0399933,185.4101715
04/09/2021,188.2899933,188.8899994,1370800,191.1499939,190.8800049,188.2104797
04/12/2021,190.8800049,190.8800049,1112200,193.3399963,191.6600037,188.9795685
05/03/2021,201.6799927,203.3399963,1594600,205.6399994,204.5099945,201.649826
05/04/2021,202.1799927,204,1732200,206.6699982,206.3399963,203.4542389
05/05/2021,204.3099976,206.0200043,1337000,208.5099945,207.8399963,204.9332733
05/06/2021,207.2100067,207.9700012,1249700,209.8399963,209.3300018,206.4024353
05/07/2021,207.1399994,207.6000061,1053800,211.2400055,210.5200043,207.5757904
05/10/2021,210,211.1900024,1414200,217.2799988,211.8899994,208.9266357
05/11/2021,206.1399994,208.3300018,1911600,210.5200043,206.7599945,203.8683777
05/12/2021,203.9499969,206.3899994,1278300,208.3500061,204.1100006,201.2554321
06/01/2021,214.2299957,216.8600006,1227400,217.0599976,215.8699951,212.8509674
06/02/2021,209.3000031,217.25,1360800,217.3600006,210.6300049,207.6842651
06/03/2021,207.9199982,209.1499939,1567900,213.9400024,213.2599945,210.2774506
06/04/2021,212.9499969,214.6300049,964700,216.1000061,213.7700043,210.7803497
06/07/2021,211.5299988,214.1600037,1053000,215.2200012,211.8699951,208.9069214
06/08/2021,208.8099976,211.8399963,1317200,212.2299957,209.8399963,206.9052734
06/09/2021,208.2100067,210.5700073,1096200,210.9900055,208.3099976,205.3966827
06/10/2021,208.8099976,209.5,1096400,212.4100037,210.1000061,207.1616821
06/11/2021,209.6100006,210.4199982,702500,211.9499969,211.6900024,208.7294312
07/01/2021,207.1600037,207.4199982,1446900,212.5,211.8300018,209.3509216
07/02/2021,210.4299927,211.4700012,829400,215.1900024,214.8500061,212.3355865
07/06/2021,211.4499969,214.0500031,961100,214.9100037,214.8399963,212.3256836
07/07/2021,214.2799988,214.5700073,975800,217.4199982,216.9299927,214.3912201
07/08/2021,211.6300049,213.6199951,976900,215.3099976,214.0500031,211.5449371
07/09/2021,215.2200012,216.3300018,913000,219.9600067,218.7899933,216.2294464
07/12/2021,216.6499939,217.4799957,1098800,221.7100067,220.3399963,217.761322
08/02/2021,248.4100037,248.8500061,1171900,251.8099976,251,248.0625
08/03/2021,247.4199982,251.9400024,1276500,254.1999969,253.5099945,250.5431061
08/04/2021,248.0200043,252.1999969,1528200,255.1300049,248.2599945,245.3545685
08/05/2021,244.3099976,249.2400055,1147700,250.5,249.0599976,246.1452026
08/06/2021,249.6699982,249.9799957,1047500,252.5099945,250.1199951,247.1927948
08/09/2021,247.5200043,249,698300,249.9900055,248.6399994,245.7301178
08/10/2021,239.7200012,246,1980400,248.4600067,240.6600037,237.8435059
08/11/2021,236.4199982,240.8099976,1250400,241.7100067,241.1600037,238.3376617
08/12/2021,236.1100006,237,1121400,244.4400024,242.5399933,239.7014923
09/01/2021,251.2700043,254.2200012,958100,255,252.6600037,249.7030792
09/02/2021,252.9799957,253.4199982,804400,254.8800049,253.2799988,250.3158264
09/03/2021,251.0899963,252.3000031,605700,254.1000061,252.9499969,249.9896545
09/07/2021,248.3999939,250.9600067,1764600,253.2599945,252.1300049,249.1792755
09/08/2021,249.7100067,251.3800049,1416400,256.5299988,254.4299927,251.4523315
09/09/2021,253.9499969,254.25,2145900,261.7999878,258.2600098,255.2375336
09/10/2021,255.6799927,259.8900146,1113200,260.769989,256.7000122,253.6958008
10/01/2021,243.0099945,243.8699951,1794000,249.5099945,247.7899933,245.3525085
10/04/2021,243.3200073,247.8000031,1313000,250.8000031,244.3800049,241.976059
10/05/2021,242.9199982,244.8399963,1396100,247.5500031,243.1100006,240.7185669
10/06/2021,236.0299988,241.0700073,1170200,242,239.5299988,237.1737823
10/07/2021,240.0399933,240.3500061,1512100,243.5800018,242.2799988,239.8967285
10/08/2021,240.2400055,242.2299957,817400,244.1499939,240.4199982,238.0549927
10/11/2021,237.1699982,240.0200043,909000,241.8300018,237.5200043,235.183548
10/12/2021,237.3500061,238.4600067,1070600,240.3999939,239.0700073,236.7182922
11/01/2021,250.0899963,251.3300018,1117100,253.0099945,250.9900055,248.5210419
11/02/2021,248.1300049,251.9600067,1085700,252.8300018,248.4400024,245.9961243
11/03/2021,245.5099945,247.1900024,1171700,250,250,247.5407715
11/04/2021,245.0800018,250,1184300,252.6600037,247.4100037,244.9762421
11/05/2021,244.9700012,244.9799957,1824600,253.1600037,248.2700043,245.8277893
11/08/2021,244.9199982,249.5399933,1233800,249.9499969,247.6300049,245.1940918
11/09/2021,245.5399933,248.1100006,1006100,250.2400055,246.1399994,243.71875
11/10/2021,244,245.0299988,881300,247.8000031,245.2700043,242.8573151
11/11/2021,240.7100067,245.3000031,1105800,246.6199951,243.9900055,241.58992
11/12/2021,244,244.6499939,734100,247.5800018,245.2700043,242.8573151
12/01/2021,225.5200043,229.5899963,1761500,234.4100037,225.6100006,223.390686
12/02/2021,227.1799927,227.1799927,1731600,234.25,232.0599976,229.7772522
12/03/2021,228.5800018,233.9499969,1404200,233.9499969,230.0299988,227.7672119
12/06/2021,230.2599945,231.5,1559900,235.5899963,233.7700043,231.4704437
12/07/2021,235.4199982,236.4799957,1237600,241.5,238.6000061,236.2529144
12/08/2021,237.3399963,239.6499939,1103900,241.2400055,240.5099945,238.1441193
12/09/2021,238.3999939,239.6399994,1001700,243.0599976,241.4400024,239.0649872
12/10/2021,240.6199951,242.8200073,1296500,245.3600006,243.5500031,241.1542358
01/03/2022,252,256.6799927,1518500,256.6799927,254.0800018,252.0774384
01/04/2022,253.6600037,255.2899933,2366800,260.9700012,260.269989,258.2186279
01/05/2022,258.7099915,261.2799988,1384800,269.75,258.9700012,256.9289246
01/06/2022,253.1000061,258.9500122,1757400,259.1499939,254.5099945,252.5040436
01/07/2022,251.4700012,253.9700012,1660000,256.1600037,252.2100067,250.2221832
01/10/2022,246.1600037,253.6499939,1262000,255.1799927,249.4700012,247.5037842
01/11/2022,240.2899933,247.75,1547800,250.6799927,250.3300018,248.3569946
01/12/2022,248.0500031,250.9100037,1099400,253.6999969,249.3000031,247.3351288
02/01/2022,235.4100037,241.1900024,2018800,243,237.3300018,235.4594727
02/02/2022,236.3500061,236.6699982,1121500,242.2700043,240.7899933,238.8921814
02/03/2022,238.6300049,239.8200073,1045800,243.9700012,240.8600006,238.9616394
02/04/2022,234.8999939,238.8000031,1545300,242.0700073,239.0800018,237.1956787
02/07/2022,230.6600037,238.5800018,1436700,239.4900055,232.4100037,230.5782471
02/08/2022,231.6699982,232.7200012,1762200,240.25,239.4799957,237.592514
02/09/2022,240.8600006,240.8699951,939700,244.8699951,243.4199982,241.5014496
02/10/2022,238.3500061,240.4600067,1214700,247.0200043,240.0099945,238.1183319
02/11/2022,236.5599976,240.1000061,1095600,242.5599976,237.5700073,235.6975708
03/01/2022,247.3200073,250.1799927,1206300,253.2700043,252.4199982,250.4305267
03/02/2022,252.6699982,254,1676200,263.8099976,261.1300049,259.0718689
03/03/2022,260.7600098,263,1682000,266.2099915,264.1099854,262.0283508
03/04/2022,258.4299927,260.1700134,1351000,266.0100098,265.4100037,263.3181152
03/07/2022,257.6099854,263.5400085,1454600,264.3900146,259.8200073,257.7722168
03/08/2022,257.9899902,259.8200073,1403500,265.9400024,258.0299988,255.9963226
03/09/2022,262.7799988,263.6099854,1197200,268.480011,264.3599854,262.2763977
03/10/2022,261.4100037,261.4100037,1454000,268.2399902,267.1000061,264.994812
03/11/2022,266.4500122,266.4500122,1370000,272.2600098,267,264.8956299
04/01/2022,250.3699951,251,1182800,254.3500061,250.75,249.2962341
04/04/2022,244.3000031,250.3800049,1435200,251.1799927,245.5899963,244.1661377
04/05/2022,242.4400024,242.4400024,1596800,248.3800049,243.6100006,242.1976166
04/06/2022,241.8999939,242.4400024,1669800,250.7100067,250.4799957,249.0277863
04/07/2022,249.7100067,249.7100067,1656900,256.6199951,254.6300049,253.1537323
04/08/2022,250.6900024,253.8300018,1630500,260.1700134,258.6900024,257.1901855
04/11/2022,256.6400146,258.8900146,1454500,261,258.1799927,256.683136
04/12/2022,257.8299866,259.5799866,1126400,261.4700012,260.8900146,259.3774414
05/02/2022,208,214.4799957,2105900,215.8600006,210.8200073,209.5977325
05/03/2022,209.9400024,210.5899963,1839100,218.6499939,216.3000031,215.0459595
05/04/2022,216.1799927,218.8500061,2091300,226.1100006,224.8000031,223.4966736
05/05/2022,219.2899933,226.3000031,2167800,229.1900024,224.1900024,222.890213
05/06/2022,219.5099945,221.3000031,1679200,229,227.3500061,226.0319061
05/09/2022,221.8800049,225,1681900,227.0899963,224.1000061,222.8007355
05/10/2022,221.8200073,226.1999969,1687900,229.2599945,224.4900055,223.1884766
05/11/2022,208.4400024,223.9900055,2962700,228.0099945,209.5299988,208.3152161
05/12/2022,206.8600006,207.5,2614400,214.0299988,213.8000031,212.5604553
06/01/2022,205.4400024,212.5099945,1844300,212.5200043,206.9499969,205.7501678
06/02/2022,203.6000061,207.7100067,2227200,211.4199982,211.1799927,209.9556274
06/03/2022,207.3099976,209.7299957,1150100,212.0200043,207.5899963,206.3864594
06/06/2022,203.9499969,207.4100037,1531800,208.8800049,204.8200073,203.6325226
06/07/2022,202.6000061,202.6000061,1321100,208.8399963,207.5200043,206.316864
06/08/2022,205.2299957,206,1171900,208.3399963,205.7299957,204.5372314
06/09/2022,201.0200043,204.5399933,1203100,207.1600037,201.2599945,200.0931549
06/10/2022,195.8899994,197.7799988,1863400,199.6799927,196.7200012,195.5794678
07/01/2022,168.0800018,168.5399933,1386100,175.8399963,175.0599976,174.5903931
07/05/2022,169.5399933,173.3200073,1320400,173.5899963,172.5800018,172.1170502
07/06/2022,165.9400024,168.3300018,2086500,169.2599945,165.9900055,165.5447388
07/07/2022,168.7599945,168.9199982,1819900,175.2400055,174.6600037,174.1914825
07/08/2022,172.5299988,174.6000061,1465700,177.5700073,172.6000061,172.1370087
07/11/2022,169.25,171.6499939,1523400,172.1100006,169.3899994,168.9356079
07/12/2022,167.4499969,167.8000031,1846700,172.5500031,170.1100006,169.6536865
08/01/2022,209.4299927,210.3099976,1074000,213.4100037,210.9100037,210.3442383
08/02/2022,210.3399963,211.4100037,1354100,214.5700073,211.4700012,210.9027252
08/03/2022,212.1300049,213.6699982,1437200,217.8200073,216.4700012,215.8893127
08/04/2022,212.3099976,215.2400055,1088700,217.0399933,212.7200012,212.1493835
08/05/2022,210.6900024,210.6900024,907300,215.7100067,212.8099976,212.2391357
08/08/2022,210.1799927,213.8000031,909800,214.7400055,211.3399963,210.7730713
08/09/2022,209.1300049,210.6900024,805400,212.1199951,210.0700073,209.5065002
08/10/2022,212.2899933,213.5899963,1108400,217.6999969,216.7200012,216.1386414
08/11/2022,216.1499939,217.5700073,985600,219.6799927,216.5200043,215.9391937
08/12/2022,216.9199982,217.4499969,715600,219.0200043,218.8899994,218.3028259
09/01/2022,192.7100067,196.3699951,1303200,199.5399933,199.4499969,198.914978
09/02/2022,198.5800018,202.5399933,1036900,204.9700012,200.0299988,199.4934235
09/06/2022,198.0500031,200.7200012,1682200,204.1199951,200.7100067,200.1716003
09/07/2022,200.1699982,200.1699982,1802900,213.7100067,212.1600037,211.5908813
09/08/2022,210,211.25,1364400,216.3300018,216.2100067,215.6300201
09/09/2022,216.2200012,217,1940400,221.6799927,219.6999969,219.1106567
09/12/2022,218.9199982,219.4400024,1510800,222.4100037,222.3600006,221.7635193
10/03/2022,184.9700012,187.1300049,1526900,194.9100037,193.2599945,193.2599945
10/04/2022,196.6000061,196.7400055,1814100,204.2700043,203.8999939,203.8999939
10/05/2022,198.5099945,200.6900024,1280400,203.7599945,202.5399933,202.5399933
10/06/2022,200.3899994,201.8300018,1118000,205,201.5299988,201.5299988
10/07/2022,195.9700012,199.8300018,1303100,200.7400055,200.4600067,200.4600067
10/10/2022,198.0500031,201.3300018,1101500,202.8899994,199.0899963,199.0899963
10/11/2022,197.9600067,199.0500031,1729300,205.4700012,202.6900024,202.6900024
10/12/2022,200.3000031,202.7299957,1139700,203.5899963,200.4900055,200.4900055
11/01/2022,216.6600037,218.9199982,1084800,222.1399994,221.1300049,221.1300049
11/02/2022,213.6799927,219.2200012,1296100,221.4100037,213.8200073,213.8200073
11/03/2022,208.3000031,211.7200012,1486000,213.9900055,212.75,212.75
11/04/2022,207.2400055,214.25,1648000,214.9900055,211.9100037,211.9100037
11/07/2022,210.9499969,212.7799988,1254600,215.7200012,214.2400055,214.2400055
11/08/2022,209.5800018,213.8000031,1236300,215.1799927,211.6699982,211.6699982
11/09/2022,207.5399933,210.0099945,1221000,213.6799927,209.0099945,209.0099945
11/10/2022,215.4900055,216.4799957,1346900,222.8399963,222.5,222.5
11/11/2022,219.7400055,222.4700012,1333700,224.7299957,224.0800018,224.0800018
12/01/2022,238.3200073,242.8200073,1205600,243.4799957,238.4700012,238.4700012
12/02/2022,234.3300018,234.7899933,797500,240.0099945,239.0299988,239.0299988
12/05/2022,234,235.5299988,741700,237.2899933,235.3500061,235.3500061
12/06/2022,233.7799988,234.2599945,1260800,238.8699951,236.6199951,236.6199951
12/07/2022,236.2899933,236.8000031,974700,240.8999939,238.1100006,238.1100006
12/08/2022,238.0099945,238.0099945,1188000,242.2700043,241.5299988,241.5299988
12/09/2022,236.8000031,240.9600067,823800,241.1199951,237.5899963,237.5899963
12/12/2022,237.6499939,238.6699982,203245,240.1900024,240.1900024,240.1900024
