Date,Low,Open,Volume,High,Close,Adjusted Close
01/02/2020,145.0800018,145.8699951,5777000,146.0200043,145.9700012,135.064743
01/03/2020,143,143.5,5752400,145.3699951,144.2799988,133.5010376
01/06/2020,142.8500061,144,7731300,144.1999969,144.1000061,133.3344727
01/07/2020,141.3800049,144.0099945,7382900,145.4499969,144.9799957,134.1487427
01/08/2020,143.6999969,144.8699951,6605800,145.9799957,144.9600067,134.130249
01/09/2020,144.9900055,145.7599945,6112700,146.0299988,145.3899994,134.5280914
01/10/2020,144.8999939,145.75,5042600,146.1799927,145.0599976,134.2227478
02/03/2020,149.2400055,149.4199982,5765200,150.4900055,150.1699982,138.9509735
02/04/2020,151.1999969,151.4900055,6541400,152.75,151.6000061,140.2741394
02/05/2020,151.3099976,151.7200012,5979900,154.0200043,153.9900055,142.485611
02/06/2020,152.7400055,154.25,6201200,154.5,153.5299988,142.059967
02/07/2020,151.5500031,153.3399963,5700300,153.4600067,151.8899994,140.5424805
02/10/2020,150.8899994,151.6799927,4835600,151.9100037,151.8600006,140.5146942
02/11/2020,151.5399933,152.2899933,3715300,152.3800049,151.9900055,140.6350403
02/12/2020,150.9199982,151.8699951,5166800,152.1499939,151.0899963,139.8022614
03/02/2020,134.0099945,134.7799988,11508200,140.1300049,140.0200043,130.385437
03/03/2020,133.1000061,140,13662500,140.9900055,135.5899963,126.260231
03/04/2020,137.1399994,137.6799927,10560500,143.6399994,143.4799957,133.6073456
03/05/2020,139.8399963,140.8000031,11339200,142.6799927,142.0099945,132.2385101
03/06/2020,137.4100037,138.4799957,12239100,143.0099945,142.0299988,132.2571411
03/09/2020,134.8999939,136.3300018,13848600,139.6799927,136.4400024,127.0517731
03/10/2020,134.2299957,139.9700012,12698100,141.9499969,141.6399994,131.8939667
03/11/2020,131.5,138.0899963,17763400,138.75,131.8000031,122.7310486
03/12/2020,124.5,127.3099976,21539200,133.7599945,125.4100037,116.7807388
04/01/2020,125.5,127.6999969,12606100,130.2299957,128.8099976,119.9467773
04/02/2020,127.2200012,129.1199951,11594500,134,133.1499939,123.9881363
04/03/2020,131.5800018,132.3800049,10071200,134.7899933,134.1699982,124.9379654
04/06/2020,135.5399933,137.0099945,14994400,140.9700012,139.7599945,130.1433411
04/07/2020,137.2599945,139.8600006,11567100,142.0299988,137.4799957,128.0202179
04/08/2020,137.3000031,137.75,10758200,144.1300049,143.2599945,133.4024963
04/09/2020,140.2799988,144.0099945,11125400,145.4199982,141.2299957,131.5121765
05/01/2020,146.7899933,149.6199951,7309000,149.6699982,148.2899933,138.0863647
05/04/2020,147.0899963,148.7700043,7198400,149.0800018,148.2700043,138.0677948
05/05/2020,148.6399994,149,6562300,150.7799988,149.5,139.2131195
05/06/2020,148.0399933,150,6191600,150.3200073,148.0800018,137.8908386
05/07/2020,147.1300049,149.3699951,5570500,149.5299988,147.5899963,137.4345398
05/08/2020,147.8899994,148.9199982,4712100,149.1799927,148.6999969,138.4681854
05/11/2020,148.1199951,148.4499969,5887500,150.1000061,149.1100006,138.8499908
05/12/2020,147.0299988,150.1000061,7039200,150.3399963,147.1399994,137.0155029
06/01/2020,146.0099945,147.2899933,6141800,148.3399963,147.1900024,138.012207
06/02/2020,146.1199951,147.0599976,6078300,148.3500061,148.25,139.0061188
06/03/2020,146.4499969,148.5200043,6339500,149.1399994,148.6499939,139.3811646
06/04/2020,145.5800018,146.8000031,8170500,148.3699951,146.7299957,137.5808716
06/05/2020,146.6000061,147.6900024,9725400,149.6399994,147.3000031,138.1153564
06/08/2020,145.7400055,145.8800049,7555600,147.6100006,146.7700043,137.6183929
06/09/2020,145.6499939,148.25,8247200,149.3300018,145.9600067,136.858902
06/10/2020,146.6000061,146.6000061,10137100,150.0299988,147.8000031,138.5841522
06/11/2020,140.75,148.5800018,11913300,149.1699982,140.8699951,132.0862579
06/12/2020,140.2799988,142.8399963,8687400,143.7100067,142.1499939,133.2864532
